Sex,Location,Year,Week,Mortality,2015,2016,2017,2018,2019,Mean_Mortality,STD,Z-Score(95%),Conf_interval,Lower_bound_Mean_mortality,Upper_bound_Mean_mortality,Excess_mortality_Mean,Excess_mortality_fluc,P_Score,P_score_fluctuation,Mean Mortality ±,Excess Mortality ±,P_score ±,Population,Excess_mortality_per_10^5,Excess_mortality_per_10^5_fluc,Excess_mortality_per_10^5_±
Total,France,2020,22,10694.0,10339.0,10266.0,10375.0,10738.0,10700.0,10483.6,195.8,1.96,171.6,10312.0,10655.2,210.4,171.6,2.0,1.6,10483.6 (±171.6),210.4 (±171.6),2.0% (±1.6%),67320216,0.3,0.3,0.3(±0.3)
Total,France,2020,23,10640.0,10643.0,10553.0,10086.0,10372.0,10595.0,10449.8,203.7,1.96,178.6,10271.199999999999,10628.4,190.2,178.6,1.8,1.7,10449.8 (±178.6),190.2 (±178.6),1.8% (±1.7%),67320216,0.3,0.2,0.3(±0.2)
Total,France,2020,24,10647.0,10385.0,10154.0,10334.0,10246.0,10574.0,10338.6,141.6,1.96,124.1,10214.5,10462.7,308.4,124.1,3.0,1.2,10338.6 (±124.1),308.4 (±124.1),3.0% (±1.2%),67320216,0.5,0.1,0.5(±0.1)
Total,France,2020,25,10703.0,10095.0,10650.0,11076.0,10454.0,10757.0,10606.4,325.5,1.96,285.3,10321.1,10891.699999999999,96.6,285.3,0.9,2.6,10606.4 (±285.3),96.6 (±285.3),0.9% (±2.6%),67320216,0.1,0.5,0.1(±0.5)
Total,France,2020,26,11375.0,10409.0,10310.0,9926.0,11136.0,11403.0,10636.8,547.8,1.96,480.2,10156.599999999999,11117.0,738.2,480.2,6.9,4.6,10636.8 (±480.2),738.2 (±480.2),6.9% (±4.6%),67320216,1.1,0.7,1.1(±0.7)
Total,France,2020,27,10279.0,11412.0,10712.0,10821.0,11011.0,11000.0,10991.2,238.5,1.96,209.1,10782.1,11200.300000000001,-712.2,209.1,-6.5,1.7,10991.2 (±209.1),-712.2 (±209.1),-6.5% (±1.7%),67320216,-1.1,0.4,-1.1(±0.4)
Total,France,2020,28,10586.0,10548.0,10399.0,10334.0,10513.0,10556.0,10470.0,88.2,1.96,77.3,10392.7,10547.3,116.0,77.3,1.1,0.7,10470.0 (±77.3),116.0 (±77.3),1.1% (±0.7%),67320216,0.2,0.1,0.2(±0.1)
Total,France,2020,29,10390.0,10410.0,11162.0,10529.0,10738.0,10606.0,10689.0,259.4,1.96,227.4,10461.6,10916.4,-299.0,227.4,-2.8,2.0,10689.0 (±227.4),-299.0 (±227.4),-2.8% (±2.0%),67320216,-0.4,0.3,-0.4(±0.3)
Total,France,2020,30,10819.0,10163.0,10116.0,10410.0,11196.0,11624.0,10701.8,602.2,1.96,527.9,10173.9,11229.699999999999,117.2,527.9,1.1,4.8,10701.8 (±527.9),117.2 (±527.9),1.1% (±4.8%),67320216,0.2,0.8,0.2(±0.8)
Total,France,2020,31,11146.0,9947.0,10061.0,10672.0,11002.0,10371.0,10410.6,389.0,1.96,341.0,10069.6,10751.6,735.4,341.0,7.1,3.4,10410.6 (±341.0),735.4 (±341.0),7.1% (±3.4%),67320216,1.1,0.5,1.1(±0.5)
Total,France,2020,32,11008.0,10725.0,10030.0,10133.0,10994.0,10592.0,10494.8,362.9,1.96,318.1,10176.699999999999,10812.9,513.2,318.1,4.9,3.1,10494.8 (±318.1),513.2 (±318.1),4.9% (±3.1%),67320216,0.8,0.4,0.8(±0.4)
Total,France,2020,33,12077.0,10176.0,10451.0,10326.0,10163.0,10237.0,10270.6,107.0,1.96,93.8,10176.800000000001,10364.4,1806.4,93.8,17.6,1.1,10270.6 (±93.8),1806.4 (±93.8),17.6% (±1.1%),67320216,2.7,0.1,2.7(±0.1)
Total,France,2020,34,10765.0,10091.0,10760.0,10644.0,10618.0,10607.0,10544.0,232.9,1.96,204.1,10339.9,10748.1,221.0,204.1,2.1,1.9,10544.0 (±204.1),221.0 (±204.1),2.1% (±1.9%),67320216,0.3,0.3,0.3(±0.3)
Total,France,2020,35,10799.0,10306.0,10313.0,10558.0,10363.0,11073.0,10522.6,290.0,1.96,254.2,10268.4,10776.800000000001,276.4,254.2,2.6,2.4,10522.6 (±254.2),276.4 (±254.2),2.6% (±2.4%),67320216,0.4,0.4,0.4(±0.4)
Total,France,2020,36,10905.0,10069.0,10421.0,10021.0,10754.0,10363.0,10325.6,265.6,1.96,232.8,10092.800000000001,10558.4,579.4,232.8,5.6,2.3,10325.6 (±232.8),579.4 (±232.8),5.6% (±2.3%),67320216,0.9,0.3,0.9(±0.3)
Total,France,2020,37,11487.0,10400.0,10442.0,10611.0,10785.0,10796.0,10606.8,165.8,1.96,145.3,10461.5,10752.099999999999,880.2,145.3,8.3,1.5,10606.8 (±145.3),880.2 (±145.3),8.3% (±1.5%),67320216,1.3,0.2,1.3(±0.2)
Total,France,2020,38,12122.0,10538.0,10499.0,11341.0,10772.0,11144.0,10858.8,332.8,1.96,291.7,10567.099999999999,11150.5,1263.2,291.7,11.6,2.9,10858.8 (±291.7),1263.2 (±291.7),11.6% (±2.9%),67320216,1.9,0.4,1.9(±0.4)
Total,France,2020,39,11159.0,10649.0,10733.0,11476.0,10689.0,10779.0,10865.2,308.5,1.96,270.4,10594.800000000001,11135.6,293.8,270.4,2.7,2.5,10865.2 (±270.4),293.8 (±270.4),2.7% (±2.5%),67320216,0.4,0.4,0.4(±0.4)
Total,France,2020,40,12154.0,10995.0,10906.0,11220.0,11310.0,11191.0,11124.4,150.0,1.96,131.5,10992.9,11255.9,1029.6,131.5,9.3,1.3,11124.4 (±131.5),1029.6 (±131.5),9.3% (±1.3%),67320216,1.5,0.2,1.5(±0.2)
Total,France,2020,41,12125.0,11328.0,11495.0,11350.0,11391.0,11362.0,11385.2,58.5,1.96,51.3,11333.900000000001,11436.5,739.8,51.3,6.5,0.5,11385.2 (±51.3),739.8 (±51.3),6.5% (±0.5%),67320216,1.1,0.1,1.1(±0.1)
Total,France,2020,42,12445.0,11108.0,11607.0,11080.0,11012.0,11419.0,11245.2,228.7,1.96,200.5,11044.7,11445.7,1199.8,200.5,10.7,2.0,11245.2 (±200.5),1199.8 (±200.5),10.7% (±2.0%),67320216,1.8,0.3,1.8(±0.3)
Total,France,2020,43,13953.0,11507.0,11594.0,11201.0,11258.0,11452.0,11402.4,149.3,1.96,130.9,11271.5,11533.3,2550.6,130.9,22.4,1.4,11402.4 (±130.9),2550.6 (±130.9),22.4% (±1.4%),67320216,3.8,0.2,3.8(±0.2)
Total,France,2020,44,14878.0,11336.0,11389.0,11247.0,11436.0,11648.0,11411.2,134.0,1.96,117.5,11293.7,11528.7,3466.8,117.5,30.4,1.3,11411.2 (±117.5),3466.8 (±117.5),30.4% (±1.3%),67320216,5.1,0.2,5.1(±0.2)
Total,France,2020,45,15870.0,10974.0,11592.0,11535.0,11712.0,11819.0,11526.4,293.1,1.96,256.9,11269.5,11783.3,4343.6,256.9,37.7,3.0,11526.4 (±256.9),4343.6 (±256.9),37.7% (±3.0%),67320216,6.5,0.3,6.5(±0.3)
Total,France,2020,46,15727.0,10608.0,11919.0,11653.0,11474.0,11992.0,11529.2,496.6,1.96,435.3,11093.900000000001,11964.5,4197.8,435.3,36.4,5.0,11529.2 (±435.3),4197.8 (±435.3),36.4% (±5.0%),67320216,6.2,0.7,6.2(±0.7)
Total,France,2020,47,15261.0,10692.0,11632.0,11840.0,11706.0,12372.0,11648.4,543.8,1.96,476.7,11171.699999999999,12125.1,3612.6,476.7,31.0,5.1,11648.4 (±476.7),3612.6 (±476.7),31.0% (±5.1%),67320216,5.4,0.7,5.4(±0.7)
Total,France,2020,48,14962.0,11159.0,11636.0,12013.0,11811.0,12253.0,11774.4,370.2,1.96,324.5,11449.9,12098.9,3187.6,324.5,27.1,3.4,11774.4 (±324.5),3187.6 (±324.5),27.1% (±3.4%),67320216,4.7,0.5,4.7(±0.5)
Total,France,2020,49,14800.0,11342.0,12147.0,12278.0,11567.0,12189.0,11904.6,376.7,1.96,330.2,11574.4,12234.800000000001,2895.4,330.2,24.3,3.3,11904.6 (±330.2),2895.4 (±330.2),24.3% (±3.3%),67320216,4.3,0.5,4.3(±0.5)
Total,France,2020,50,14764.0,11411.0,12508.0,12832.0,11733.0,12462.0,12189.2,529.7,1.96,464.3,11724.900000000001,12653.5,2574.8,464.3,21.1,4.4,12189.2 (±464.3),2574.8 (±464.3),21.1% (±4.4%),67320216,3.8,0.7,3.8(±0.7)
Total,France,2020,51,14348.0,11426.0,13474.0,12936.0,12260.0,12625.0,12544.2,686.4,1.96,601.7,11942.5,13145.900000000001,1803.8,601.7,14.4,5.3,12544.2 (±601.7),1803.8 (±601.7),14.4% (±5.3%),67320216,2.7,0.9,2.7(±0.9)
Total,France,2020,52,14086.0,11321.0,14659.0,13709.0,12182.0,12437.0,12861.6,1180.2,1.96,1034.5,11827.1,13896.1,1224.4,1034.5,9.5,8.1,12861.6 (±1034.5),1224.4 (±1034.5),9.5% (±8.1%),67320216,1.8,1.6,1.8(±1.6)
Total,France,2020,53,14637.0,12017.0,14659.0,13709.0,12182.0,12437.0,12017.0,1020.5,1.96,894.5,11122.5,12911.5,2620.0,894.5,21.8,8.4,12017.0 (±894.5),2620.0 (±894.5),21.8% (±8.4%),67320216,3.9,1.3,3.9(±1.3)
Total,Greece,2020,10,2645.0,2629.0,2248.0,2405.0,2532.0,2519.0,2466.6,130.4,1.96,114.3,2352.2999999999997,2580.9,178.4,114.3,7.2,4.7,2466.6 (±114.3),178.4 (±114.3),7.2% (±4.7%),10718565,1.7,1.0,1.7(±1.0)
Total,Greece,2020,11,2594.0,2547.0,2255.0,2444.0,2415.0,2470.0,2426.2,96.2,1.96,84.3,2341.8999999999996,2510.5,167.8,84.3,6.9,3.6,2426.2 (±84.3),167.8 (±84.3),6.9% (±3.6%),10718565,1.6,0.8,1.6(±0.8)
Total,Greece,2020,12,2548.0,2457.0,2185.0,2458.0,2330.0,2391.0,2364.2,101.4,1.96,88.9,2275.2999999999997,2453.1,183.8,88.9,7.8,3.9,2364.2 (±88.9),183.8 (±88.9),7.8% (±3.9%),10718565,1.7,0.8,1.7(±0.8)
Total,Greece,2020,13,2439.0,2376.0,2259.0,2253.0,2365.0,2332.0,2317.0,51.9,1.96,45.5,2271.5,2362.5,122.0,45.5,5.3,2.1,2317.0 (±45.5),122.0 (±45.5),5.3% (±2.1%),10718565,1.1,0.5,1.1(±0.5)
Total,Greece,2020,14,2454.0,2390.0,2275.0,2363.0,2341.0,2413.0,2356.4,47.4,1.96,41.5,2314.9,2397.9,97.6,41.5,4.1,1.8,2356.4 (±41.5),97.6 (±41.5),4.1% (±1.8%),10718565,0.9,0.4,0.9(±0.4)
Total,Greece,2020,15,2362.0,2408.0,2227.0,2363.0,2349.0,2312.0,2331.8,60.7,1.96,53.2,2278.6000000000004,2385.0,30.2,53.2,1.3,2.3,2331.8 (±53.2),30.2 (±53.2),1.3% (±2.3%),10718565,0.3,0.5,0.3(±0.5)
Total,Greece,2020,16,2268.0,2426.0,2100.0,2367.0,2319.0,2220.0,2286.4,115.1,1.96,100.9,2185.5,2387.3,-18.4,100.9,-0.8,4.2,2286.4 (±100.9),-18.4 (±100.9),-0.8% (±4.2%),10718565,-0.2,1.0,-0.2(±1.0)
Total,Greece,2020,17,2203.0,2240.0,2081.0,2325.0,2175.0,2403.0,2244.8,112.4,1.96,98.5,2146.3,2343.3,-41.8,98.5,-1.9,4.1,2244.8 (±98.5),-41.8 (±98.5),-1.9% (±4.1%),10718565,-0.4,0.9,-0.4(±0.9)
Total,Greece,2020,18,2307.0,2287.0,2246.0,2265.0,2226.0,2360.0,2276.8,46.2,1.96,40.5,2236.3,2317.3,30.2,40.5,1.3,1.7,2276.8 (±40.5),30.2 (±40.5),1.3% (±1.7%),10718565,0.3,0.4,0.3(±0.4)
Total,Greece,2020,19,2128.0,2327.0,2209.0,2159.0,1980.0,2323.0,2199.6,127.6,1.96,111.8,2087.7999999999997,2311.4,-71.6,111.8,-3.3,4.6,2199.6 (±111.8),-71.6 (±111.8),-3.3% (±4.6%),10718565,-0.7,1.1,-0.7(±1.1)
Total,Greece,2020,20,2474.0,2015.0,2121.0,2030.0,2112.0,2268.0,2109.2,90.0,1.96,78.9,2030.2999999999997,2188.1,364.8,78.9,17.3,4.2,2109.2 (±78.9),364.8 (±78.9),17.3% (±4.2%),10718565,3.4,0.7,3.4(±0.7)
Total,Greece,2020,21,2329.0,2075.0,2027.0,2013.0,2021.0,2210.0,2069.2,73.6,1.96,64.5,2004.6999999999998,2133.7,259.8,64.5,12.6,3.4,2069.2 (±64.5),259.8 (±64.5),12.6% (±3.4%),10718565,2.4,0.6,2.4(±0.6)
Total,Greece,2020,22,1961.0,1941.0,2199.0,2212.0,2223.0,2281.0,2171.2,118.5,1.96,103.9,2067.2999999999997,2275.1,-210.2,103.9,-9.7,4.1,2171.2 (±103.9),-210.2 (±103.9),-9.7% (±4.1%),10718565,-2.0,1.0,-2.0(±1.0)
Total,Greece,2020,23,2101.0,2090.0,1999.0,2121.0,2302.0,2285.0,2159.4,116.7,1.96,102.3,2057.1,2261.7000000000003,-58.4,102.3,-2.7,4.4,2159.4 (±102.3),-58.4 (±102.3),-2.7% (±4.4%),10718565,-0.5,0.9,-0.5(±0.9)
Total,Greece,2020,24,2211.0,2107.0,2175.0,2136.0,2188.0,2546.0,2230.4,160.4,1.96,140.6,2089.8,2371.0,-19.4,140.6,-0.9,5.8,2230.4 (±140.6),-19.4 (±140.6),-0.9% (±5.8%),10718565,-0.2,1.3,-0.2(±1.3)
Total,Greece,2020,25,2354.0,2235.0,2914.0,2170.0,2080.0,2376.0,2355.0,295.7,1.96,259.2,2095.8,2614.2,-1.0,259.2,-0.0,10.0,2355.0 (±259.2),-1.0 (±259.2),-0.0% (±10.0%),10718565,-0.0,2.4,-0.0(±2.4)
Total,Greece,2020,26,2181.0,1922.0,2318.0,2732.0,2045.0,2419.0,2287.2,285.7,1.96,250.4,2036.7999999999997,2537.6,-106.2,250.4,-4.6,9.5,2287.2 (±250.4),-106.2 (±250.4),-4.6% (±9.5%),10718565,-1.0,2.3,-1.0(±2.3)
Total,Greece,2020,27,2671.0,1917.0,2155.0,2542.0,2361.0,2377.0,2270.4,215.2,1.96,188.6,2081.8,2459.0,400.6,188.6,17.6,9.0,2270.4 (±188.6),400.6 (±188.6),17.6% (±9.0%),10718565,3.7,1.8,3.7(±1.8)
Total,Greece,2020,28,2304.0,2271.0,2186.0,2418.0,2160.0,2258.0,2258.6,90.1,1.96,79.0,2179.6,2337.6,45.4,79.0,2.0,3.4,2258.6 (±79.0),45.4 (±79.0),2.0% (±3.4%),10718565,0.4,0.8,0.4(±0.8)
Total,Greece,2020,29,2137.0,2197.0,1993.0,2090.0,2356.0,2097.0,2146.6,123.0,1.96,107.8,2038.8,2254.4,-9.6,107.8,-0.4,4.8,2146.6 (±107.8),-9.6 (±107.8),-0.4% (±4.8%),10718565,-0.1,1.0,-0.1(±1.0)
Total,Greece,2020,30,2235.0,2443.0,2285.0,2143.0,2195.0,2337.0,2280.6,105.7,1.96,92.7,2187.9,2373.2999999999997,-45.6,92.7,-2.0,3.8,2280.6 (±92.7),-45.6 (±92.7),-2.0% (±3.8%),10718565,-0.4,0.8,-0.4(±0.8)
Total,Greece,2020,31,2714.0,2479.0,2324.0,2307.0,2231.0,2386.0,2345.4,83.1,1.96,72.8,2272.6,2418.2000000000003,368.6,72.8,15.7,3.5,2345.4 (±72.8),368.6 (±72.8),15.7% (±3.5%),10718565,3.4,0.7,3.4(±0.7)
Total,Greece,2020,32,2528.0,2372.0,2212.0,2726.0,2288.0,2391.0,2397.8,176.1,1.96,154.4,2243.4,2552.2000000000003,130.2,154.4,5.4,6.3,2397.8 (±154.4),130.2 (±154.4),5.4% (±6.3%),10718565,1.2,1.5,1.2(±1.5)
Total,Greece,2020,33,2367.0,2242.0,2122.0,2288.0,2285.0,2361.0,2259.6,78.7,1.96,69.0,2190.6,2328.6,107.4,69.0,4.8,3.2,2259.6 (±69.0),107.4 (±69.0),4.8% (±3.2%),10718565,1.0,0.6,1.0(±0.6)
Total,Greece,2020,34,2361.0,2081.0,2049.0,2052.0,2260.0,2264.0,2141.2,99.3,1.96,87.0,2054.2,2228.2,219.8,87.0,10.3,4.3,2141.2 (±87.0),219.8 (±87.0),10.3% (±4.3%),10718565,2.1,0.8,2.1(±0.8)
Total,Greece,2020,35,2298.0,2055.0,2013.0,2076.0,2178.0,2356.0,2135.6,122.8,1.96,107.6,2028.0,2243.2,162.4,107.6,7.6,5.2,2135.6 (±107.6),162.4 (±107.6),7.6% (±5.2%),10718565,1.5,1.0,1.5(±1.0)
Total,Greece,2020,36,2315.0,2276.0,2041.0,1976.0,2196.0,2122.0,2122.2,106.8,1.96,93.6,2028.6,2215.7999999999997,192.8,93.6,9.1,4.6,2122.2 (±93.6),192.8 (±93.6),9.1% (±4.6%),10718565,1.8,0.9,1.8(±0.9)
Total,Greece,2020,37,2274.0,2040.0,1971.0,2100.0,2063.0,2084.0,2051.6,45.1,1.96,39.5,2012.1,2091.1,222.4,39.5,10.8,2.1,2051.6 (±39.5),222.4 (±39.5),10.8% (±2.1%),10718565,2.1,0.3,2.1(±0.3)
Total,Greece,2020,38,2276.0,1982.0,1882.0,1980.0,2100.0,2110.0,2010.8,85.0,1.96,74.5,1936.3,2085.3,265.2,74.5,13.2,4.1,2010.8 (±74.5),265.2 (±74.5),13.2% (±4.1%),10718565,2.5,0.7,2.5(±0.7)
Total,Greece,2020,39,2156.0,1919.0,1972.0,1926.0,2022.0,2087.0,1985.2,62.9,1.96,55.1,1930.1000000000001,2040.3,170.8,55.1,8.6,2.9,1985.2 (±55.1),170.8 (±55.1),8.6% (±2.9%),10718565,1.6,0.5,1.6(±0.5)
Total,Greece,2020,40,2223.0,1849.0,2081.0,2076.0,2176.0,2158.0,2068.0,116.6,1.96,102.2,1965.8,2170.2,155.0,102.2,7.5,5.1,2068.0 (±102.2),155.0 (±102.2),7.5% (±5.1%),10718565,1.4,1.0,1.4(±1.0)
Total,Greece,2020,41,2214.0,2101.0,2047.0,2185.0,2244.0,2070.0,2129.4,74.0,1.96,64.9,2064.5,2194.3,84.6,64.9,4.0,3.1,2129.4 (±64.9),84.6 (±64.9),4.0% (±3.1%),10718565,0.8,0.6,0.8(±0.6)
Total,Greece,2020,42,2144.0,2056.0,2142.0,2230.0,2164.0,2123.0,2143.0,56.5,1.96,49.5,2093.5,2192.5,1.0,49.5,0.0,2.2,2143.0 (±49.5),1.0 (±49.5),0.0% (±2.2%),10718565,0.0,0.5,0.0(±0.5)
Total,Greece,2020,43,2223.0,2072.0,2177.0,2157.0,2261.0,2170.0,2167.4,60.1,1.96,52.7,2114.7000000000003,2220.1,55.6,52.7,2.6,2.5,2167.4 (±52.7),55.6 (±52.7),2.6% (±2.5%),10718565,0.5,0.5,0.5(±0.5)
Total,Greece,2020,44,2413.0,2202.0,2148.0,2214.0,2301.0,2283.0,2229.6,55.9,1.96,49.0,2180.6,2278.6,183.4,49.0,8.2,2.3,2229.6 (±49.0),183.4 (±49.0),8.2% (±2.3%),10718565,1.7,0.5,1.7(±0.5)
Total,Greece,2020,45,2547.0,2337.0,2349.0,2310.0,2232.0,2303.0,2306.2,40.8,1.96,35.8,2270.3999999999996,2342.0,240.8,35.8,10.4,1.6,2306.2 (±35.8),240.8 (±35.8),10.4% (±1.6%),10718565,2.2,0.4,2.2(±0.4)
Total,Greece,2020,46,2784.0,2363.0,2244.0,2266.0,2392.0,2216.0,2296.2,68.9,1.96,60.4,2235.7999999999997,2356.6,487.8,60.4,21.2,3.1,2296.2 (±60.4),487.8 (±60.4),21.2% (±3.1%),10718565,4.6,0.5,4.6(±0.5)
Total,Greece,2020,47,3149.0,2253.0,2431.0,2319.0,2438.0,2216.0,2331.4,90.4,1.96,79.2,2252.2000000000003,2410.6,817.6,79.2,35.1,4.5,2331.4 (±79.2),817.6 (±79.2),35.1% (±4.5%),10718565,7.6,0.8,7.6(±0.8)
Total,Greece,2020,48,3297.0,2222.0,2413.0,2336.0,2312.0,2395.0,2335.6,67.8,1.96,59.4,2276.2,2395.0,961.4,59.4,41.2,3.5,2335.6 (±59.4),961.4 (±59.4),41.2% (±3.5%),10718565,9.0,0.5,9.0(±0.5)
Total,Greece,2020,49,3336.0,2131.0,2475.0,2278.0,2451.0,2512.0,2369.4,143.8,1.96,126.0,2243.4,2495.4,966.6,126.0,40.8,7.1,2369.4 (±126.0),966.6 (±126.0),40.8% (±7.1%),10718565,9.0,1.2,9.0(±1.2)
Total,Greece,2020,50,3115.0,2306.0,2414.0,2455.0,2503.0,2463.0,2428.2,67.3,1.96,59.0,2369.2,2487.2,686.8,59.0,28.3,3.1,2428.2 (±59.0),686.8 (±59.0),28.3% (±3.1%),10718565,6.4,0.6,6.4(±0.6)
Total,Greece,2020,51,2938.0,2387.0,2716.0,2367.0,2535.0,2445.0,2490.0,127.2,1.96,111.5,2378.5,2601.5,448.0,111.5,18.0,5.1,2490.0 (±111.5),448.0 (±111.5),18.0% (±5.1%),10718565,4.2,1.0,4.2(±1.0)
Total,Greece,2020,52,2763.0,2480.0,2875.0,2496.0,2632.0,2459.0,2588.4,155.6,1.96,136.4,2452.0,2724.8,174.6,136.4,6.7,5.3,2588.4 (±136.4),174.6 (±136.4),6.7% (±5.3%),10718565,1.6,1.3,1.6(±1.3)
Total,Greece,2020,53,2678.0,2569.0,2875.0,2496.0,2632.0,2459.0,2569.0,147.0,1.96,128.9,2440.1,2697.9,109.0,128.9,4.2,4.9,2569.0 (±128.9),109.0 (±128.9),4.2% (±4.9%),10718565,1.0,1.2,1.0(±1.2)
Total,Hungary,2020,10,2605.0,2962.0,2496.0,2671.0,3218.0,2713.0,2812.0,251.7,1.96,220.6,2591.4,3032.6,-207.0,220.6,-7.4,6.7,2812.0 (±220.6),-207.0 (±220.6),-7.4% (±6.7%),9769526,-2.1,2.2,-2.1(±2.2)
Total,Hungary,2020,11,2577.0,2777.0,2438.0,2582.0,3016.0,2733.0,2709.2,194.4,1.96,170.4,2538.7999999999997,2879.6,-132.2,170.4,-4.9,5.6,2709.2 (±170.4),-132.2 (±170.4),-4.9% (±5.6%),9769526,-1.4,1.8,-1.4(±1.8)
Total,Hungary,2020,12,2801.0,2764.0,2481.0,2584.0,2878.0,2469.0,2635.2,161.0,1.96,141.1,2494.1,2776.2999999999997,165.8,141.1,6.3,5.4,2635.2 (±141.1),165.8 (±141.1),6.3% (±5.4%),9769526,1.7,1.4,1.7(±1.4)
Total,Hungary,2020,13,2591.0,2690.0,2537.0,2546.0,2774.0,2411.0,2591.6,127.0,1.96,111.3,2480.2999999999997,2702.9,-0.6,111.3,-0.0,4.1,2591.6 (±111.3),-0.6 (±111.3),-0.0% (±4.1%),9769526,-0.0,1.1,-0.0(±1.1)
Total,Hungary,2020,14,2525.0,2639.0,2456.0,2422.0,2622.0,2414.0,2510.6,99.1,1.96,86.9,2423.7,2597.5,14.4,86.9,0.6,3.4,2510.6 (±86.9),14.4 (±86.9),0.6% (±3.4%),9769526,0.1,0.9,0.1(±0.9)
Total,Hungary,2020,15,2572.0,2612.0,2318.0,2492.0,2576.0,2393.0,2478.2,110.1,1.96,96.5,2381.7,2574.7,93.8,96.5,3.8,3.9,2478.2 (±96.5),93.8 (±96.5),3.8% (±3.9%),9769526,1.0,0.9,1.0(±0.9)
Total,Hungary,2020,16,2509.0,2612.0,2349.0,2527.0,2336.0,2327.0,2430.2,117.1,1.96,102.6,2327.6,2532.7999999999997,78.8,102.6,3.2,4.1,2430.2 (±102.6),78.8 (±102.6),3.2% (±4.1%),9769526,0.8,1.1,0.8(±1.1)
Total,Hungary,2020,17,2356.0,2598.0,2364.0,2480.0,2300.0,2442.0,2436.8,101.9,1.96,89.3,2347.5,2526.1000000000004,-80.8,89.3,-3.3,3.4,2436.8 (±89.3),-80.8 (±89.3),-3.3% (±3.4%),9769526,-0.8,0.9,-0.8(±0.9)
Total,Hungary,2020,18,2250.0,2467.0,2279.0,2479.0,2294.0,2316.0,2367.0,87.4,1.96,76.6,2290.4,2443.6,-117.0,76.6,-4.9,3.0,2367.0 (±76.6),-117.0 (±76.6),-4.9% (±3.0%),9769526,-1.2,0.8,-1.2(±0.8)
