Sex,Location,Year,Week,Mortality,2015,2016,2017,2018,2019,Mean_Mortality,STD,Z-Score(95%),Conf_interval,Lower_bound_Mean_mortality,Upper_bound_Mean_mortality,Excess_mortality_Mean,Excess_mortality_fluc,P_Score,P_score_fluctuation,Mean Mortality ±,Excess Mortality ±,P_score ±
Female,Yugozapaden,2020,25,29,25.0,30.0,29.0,34.0,31.0,29.8,2.9,1.96,2.5,27.3,32.3,-0.8,2.5,-2.7,7.5,29.8 (±2.5),-0.8 (±2.5),-2.7% (±7.5%)
Female,Yugozapaden,2020,26,35,24.0,27.0,35.0,33.0,41.0,32.0,6.0,1.96,5.3,26.7,37.3,3.0,5.3,9.4,15.6,32.0 (±5.3),3.0 (±5.3),9.4% (±15.6%)
Female,Yugozapaden,2020,27,47,20.0,33.0,37.0,40.0,26.0,31.2,7.3,1.96,6.4,24.799999999999997,37.6,15.8,6.4,50.6,25.6,31.2 (±6.4),15.8 (±6.4),50.6% (±25.6%)
Female,Yugozapaden,2020,28,32,36.0,32.0,30.0,31.0,17.0,29.2,6.4,1.96,5.6,23.6,34.8,2.8,5.6,9.6,17.6,29.2 (±5.6),2.8 (±5.6),9.6% (±17.6%)
Female,Yugozapaden,2020,29,23,32.0,28.0,28.0,28.0,32.0,29.6,2.0,1.96,1.8,27.8,31.400000000000002,-6.6,1.8,-22.3,4.5,29.6 (±1.8),-6.6 (±1.8),-22.3% (±4.5%)
Female,Yugozapaden,2020,30,27,34.0,35.0,39.0,34.0,35.0,35.4,1.9,1.96,1.7,33.699999999999996,37.1,-8.4,1.7,-23.7,3.5,35.4 (±1.7),-8.4 (±1.7),-23.7% (±3.5%)
Female,Yugozapaden,2020,31,42,30.0,37.0,32.0,36.0,33.0,33.6,2.6,1.96,2.3,31.3,35.9,8.4,2.3,25.0,8.0,33.6 (±2.3),8.4 (±2.3),25.0% (±8.0%)
Female,Yugozapaden,2020,32,30,29.0,42.0,41.0,32.0,27.0,34.2,6.2,1.96,5.4,28.800000000000004,39.6,-4.2,5.4,-12.3,11.9,34.2 (±5.4),-4.2 (±5.4),-12.3% (±11.9%)
Female,Yugozapaden,2020,33,41,27.0,31.0,33.0,30.0,32.0,30.6,2.1,1.96,1.8,28.8,32.4,10.4,1.8,34.0,7.5,30.6 (±1.8),10.4 (±1.8),34.0% (±7.5%)
Female,Yugozapaden,2020,34,28,20.0,36.0,40.0,29.0,24.0,29.8,7.4,1.96,6.5,23.3,36.3,-1.8,6.5,-6.0,16.9,29.8 (±6.5),-1.8 (±6.5),-6.0% (±16.9%)
Female,Yugozapaden,2020,35,33,26.0,40.0,23.0,34.0,36.0,31.8,6.3,1.96,5.5,26.3,37.3,1.2,5.5,3.8,15.3,31.8 (±5.5),1.2 (±5.5),3.8% (±15.3%)
Female,Yugozapaden,2020,36,41,29.0,32.0,32.0,35.0,17.0,29.0,6.3,1.96,5.5,23.5,34.5,12.0,5.5,41.4,22.6,29.0 (±5.5),12.0 (±5.5),41.4% (±22.6%)
Female,Yugozapaden,2020,37,33,28.0,32.0,39.0,36.0,24.0,31.8,5.4,1.96,4.7,27.1,36.5,1.2,4.7,3.8,13.4,31.8 (±4.7),1.2 (±4.7),3.8% (±13.4%)
Female,Yugozapaden,2020,38,32,33.0,20.0,32.0,36.0,19.0,28.0,7.1,1.96,6.2,21.8,34.2,4.0,6.2,14.3,20.7,28.0 (±6.2),4.0 (±6.2),14.3% (±20.7%)
Female,Yugozapaden,2020,39,28,24.0,41.0,33.0,34.0,28.0,32.0,5.8,1.96,5.1,26.9,37.1,-4.0,5.1,-12.5,12.0,32.0 (±5.1),-4.0 (±5.1),-12.5% (±12.0%)
Female,Yugozapaden,2020,40,33,34.0,45.0,27.0,30.0,28.0,32.8,6.6,1.96,5.8,26.999999999999996,38.599999999999994,0.2,5.8,0.6,15.1,32.8 (±5.8),0.2 (±5.8),0.6% (±15.1%)
Female,Yugozapaden,2020,41,35,35.0,33.0,42.0,39.0,21.0,34.0,7.2,1.96,6.3,27.7,40.3,1.0,6.3,2.9,16.1,34.0 (±6.3),1.0 (±6.3),2.9% (±16.1%)
Female,Yugozapaden,2020,42,32,32.0,38.0,24.0,42.0,35.0,34.2,6.1,1.96,5.3,28.900000000000002,39.5,-2.2,5.3,-6.4,12.6,34.2 (±5.3),-2.2 (±5.3),-6.4% (±12.6%)
Female,Yugozapaden,2020,43,39,38.0,29.0,42.0,40.0,30.0,35.8,5.3,1.96,4.6,31.199999999999996,40.4,3.2,4.6,8.9,12.4,35.8 (±4.6),3.2 (±4.6),8.9% (±12.4%)
Female,Yugozapaden,2020,44,47,35.0,29.0,32.0,28.0,42.0,33.2,5.0,1.96,4.4,28.800000000000004,37.6,13.8,4.4,41.6,16.6,33.2 (±4.4),13.8 (±4.4),41.6% (±16.6%)
Female,Yugozapaden,2020,45,62,28.0,33.0,23.0,34.0,32.0,30.0,4.0,1.96,3.5,26.5,33.5,32.0,3.5,106.7,21.6,30.0 (±3.5),32.0 (±3.5),106.7% (±21.6%)
Female,Yugozapaden,2020,46,53,34.0,35.0,40.0,27.0,37.0,34.6,4.3,1.96,3.8,30.8,38.4,18.4,3.8,53.2,15.2,34.6 (±3.8),18.4 (±3.8),53.2% (±15.2%)
Female,Yugozapaden,2020,47,75,37.0,39.0,33.0,34.0,31.0,34.8,2.9,1.96,2.5,32.3,37.3,40.2,2.5,115.5,14.4,34.8 (±2.5),40.2 (±2.5),115.5% (±14.4%)
Female,Yugozapaden,2020,48,64,40.0,43.0,31.0,32.0,29.0,35.0,5.5,1.96,4.8,30.2,39.8,29.0,4.8,82.9,22.1,35.0 (±4.8),29.0 (±4.8),82.9% (±22.1%)
Female,Yugozapaden,2020,49,52,34.0,39.0,33.0,40.0,30.0,35.2,3.8,1.96,3.3,31.900000000000002,38.5,16.8,3.3,47.7,12.6,35.2 (±3.3),16.8 (±3.3),47.7% (±12.6%)
Female,Yugozapaden,2020,50,41,34.0,45.0,28.0,39.0,33.0,35.8,5.8,1.96,5.1,30.699999999999996,40.9,5.2,5.1,14.5,14.3,35.8 (±5.1),5.2 (±5.1),14.5% (±14.3%)
Female,Yugozapaden,2020,51,48,34.0,37.0,39.0,47.0,33.0,38.0,5.0,1.96,4.4,33.6,42.4,10.0,4.4,26.3,13.1,38.0 (±4.4),10.0 (±4.4),26.3% (±13.1%)
Female,Yugozapaden,2020,52,48,32.0,41.0,38.0,37.0,37.0,37.0,2.9,1.96,2.5,34.5,39.5,11.0,2.5,29.7,8.2,37.0 (±2.5),11.0 (±2.5),29.7% (±8.2%)
Female,Yugozapaden,2020,53,41,35.0,41.0,38.0,37.0,37.0,35.0,2.0,1.96,1.8,33.2,36.8,6.0,1.8,17.1,5.7,35.0 (±1.8),6.0 (±1.8),17.1% (±5.7%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,10,52,79.0,52.0,59.0,45.0,49.0,56.8,12.0,1.96,10.5,46.3,67.3,-4.8,10.5,-8.5,14.2,56.8 (±10.5),-4.8 (±10.5),-8.5% (±14.2%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,11,55,59.0,66.0,58.0,53.0,56.0,58.4,4.3,1.96,3.8,54.6,62.199999999999996,-3.4,3.8,-5.8,5.8,58.4 (±3.8),-3.4 (±3.8),-5.8% (±5.8%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,12,66,71.0,60.0,50.0,75.0,48.0,60.8,10.8,1.96,9.5,51.3,70.3,5.2,9.5,8.6,14.7,60.8 (±9.5),5.2 (±9.5),8.6% (±14.7%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,13,58,56.0,42.0,69.0,60.0,47.0,54.8,9.5,1.96,8.3,46.5,63.099999999999994,3.2,8.3,5.8,13.9,54.8 (±8.3),3.2 (±8.3),5.8% (±13.9%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,14,67,69.0,51.0,45.0,62.0,56.0,56.6,8.4,1.96,7.4,49.2,64.0,10.4,7.4,18.4,13.7,56.6 (±7.4),10.4 (±7.4),18.4% (±13.7%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,15,63,60.0,57.0,59.0,63.0,42.0,56.2,7.4,1.96,6.5,49.7,62.7,6.8,6.5,12.1,11.6,56.2 (±6.5),6.8 (±6.5),12.1% (±11.6%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,16,62,66.0,42.0,58.0,59.0,58.0,56.6,7.9,1.96,6.9,49.7,63.5,5.4,6.9,9.5,11.9,56.6 (±6.9),5.4 (±6.9),9.5% (±11.9%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,17,63,69.0,66.0,52.0,50.0,58.0,59.0,7.5,1.96,6.6,52.4,65.6,4.0,6.6,6.8,10.8,59.0 (±6.6),4.0 (±6.6),6.8% (±10.8%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,18,53,62.0,57.0,47.0,53.0,57.0,55.2,5.0,1.96,4.4,50.800000000000004,59.6,-2.2,4.4,-4.0,7.1,55.2 (±4.4),-2.2 (±4.4),-4.0% (±7.1%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,19,55,55.0,62.0,56.0,45.0,64.0,56.4,6.7,1.96,5.9,50.5,62.3,-1.4,5.9,-2.5,9.2,56.4 (±5.9),-1.4 (±5.9),-2.5% (±9.2%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,20,57,53.0,56.0,52.0,43.0,60.0,52.8,5.6,1.96,4.9,47.9,57.699999999999996,4.2,4.9,8.0,9.2,52.8 (±4.9),4.2 (±4.9),8.0% (±9.2%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,21,52,68.0,57.0,57.0,57.0,68.0,61.4,5.4,1.96,4.7,56.699999999999996,66.1,-9.4,4.7,-15.3,6.0,61.4 (±4.7),-9.4 (±4.7),-15.3% (±6.0%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,22,49,53.0,57.0,55.0,55.0,48.0,53.6,3.1,1.96,2.7,50.9,56.300000000000004,-4.6,2.7,-8.6,4.4,53.6 (±2.7),-4.6 (±2.7),-8.6% (±4.4%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,23,57,56.0,58.0,55.0,62.0,54.0,57.0,2.8,1.96,2.5,54.5,59.5,0.0,2.5,0.0,4.2,57.0 (±2.5),0.0 (±2.5),0.0% (±4.2%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,24,61,48.0,59.0,56.0,45.0,57.0,53.0,5.5,1.96,4.8,48.2,57.8,8.0,4.8,15.1,9.6,53.0 (±4.8),8.0 (±4.8),15.1% (±9.6%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,25,56,56.0,56.0,56.0,62.0,50.0,56.0,3.8,1.96,3.3,52.7,59.3,0.0,3.3,0.0,5.6,56.0 (±3.3),0.0 (±3.3),0.0% (±5.6%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,26,65,48.0,51.0,54.0,50.0,66.0,53.8,6.4,1.96,5.6,48.199999999999996,59.4,11.2,5.6,20.8,11.4,53.8 (±5.6),11.2 (±5.6),20.8% (±11.4%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,27,72,35.0,57.0,52.0,55.0,39.0,47.6,8.9,1.96,7.8,39.800000000000004,55.4,24.4,7.8,51.3,21.3,47.6 (±7.8),24.4 (±7.8),51.3% (±21.3%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,28,53,57.0,52.0,50.0,50.0,35.0,48.8,7.4,1.96,6.5,42.3,55.3,4.2,6.5,8.6,12.8,48.8 (±6.5),4.2 (±6.5),8.6% (±12.8%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,29,44,58.0,51.0,43.0,53.0,51.0,51.2,4.8,1.96,4.2,47.0,55.400000000000006,-7.2,4.2,-14.1,6.5,51.2 (±4.2),-7.2 (±4.2),-14.1% (±6.5%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,30,54,56.0,58.0,63.0,59.0,67.0,60.6,3.9,1.96,3.4,57.2,64.0,-6.6,3.4,-10.9,4.7,60.6 (±3.4),-6.6 (±3.4),-10.9% (±4.7%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,31,68,50.0,61.0,54.0,50.0,54.0,53.8,4.0,1.96,3.5,50.3,57.3,14.2,3.5,26.4,7.7,53.8 (±3.5),14.2 (±3.5),26.4% (±7.7%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,32,49,54.0,61.0,72.0,44.0,45.0,55.2,10.5,1.96,9.2,46.0,64.4,-6.2,9.2,-11.2,12.7,55.2 (±9.2),-6.2 (±9.2),-11.2% (±12.7%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,33,66,54.0,52.0,49.0,45.0,44.0,48.8,3.9,1.96,3.4,45.4,52.199999999999996,17.2,3.4,35.2,8.8,48.8 (±3.4),17.2 (±3.4),35.2% (±8.8%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,34,48,49.0,59.0,62.0,47.0,46.0,52.6,6.6,1.96,5.8,46.800000000000004,58.4,-4.6,5.8,-8.7,9.1,52.6 (±5.8),-4.6 (±5.8),-8.7% (±9.1%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,35,58,54.0,56.0,44.0,57.0,58.0,53.8,5.1,1.96,4.5,49.3,58.3,4.2,4.5,7.8,8.3,53.8 (±4.5),4.2 (±4.5),7.8% (±8.3%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,36,72,46.0,50.0,61.0,61.0,40.0,51.6,8.3,1.96,7.3,44.300000000000004,58.9,20.4,7.3,39.5,17.3,51.6 (±7.3),20.4 (±7.3),39.5% (±17.3%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,37,56,39.0,53.0,64.0,57.0,44.0,51.4,9.0,1.96,7.9,43.5,59.3,4.6,7.9,8.9,14.5,51.4 (±7.9),4.6 (±7.9),8.9% (±14.5%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,38,57,58.0,47.0,47.0,59.0,41.0,50.4,7.0,1.96,6.1,44.3,56.5,6.6,6.1,13.1,12.2,50.4 (±6.1),6.6 (±6.1),13.1% (±12.2%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,39,51,44.0,56.0,58.0,57.0,40.0,51.0,7.5,1.96,6.6,44.4,57.6,0.0,6.6,0.0,11.5,51.0 (±6.6),0.0 (±6.6),0.0% (±11.5%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,40,56,46.0,69.0,46.0,52.0,46.0,51.8,8.9,1.96,7.8,44.0,59.599999999999994,4.2,7.8,8.1,14.1,51.8 (±7.8),4.2 (±7.8),8.1% (±14.1%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,41,63,53.0,57.0,64.0,56.0,42.0,54.4,7.2,1.96,6.3,48.1,60.699999999999996,8.6,6.3,15.8,12.0,54.4 (±6.3),8.6 (±6.3),15.8% (±12.0%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,42,53,51.0,59.0,46.0,58.0,63.0,55.4,6.1,1.96,5.3,50.1,60.699999999999996,-2.4,5.3,-4.3,8.4,55.4 (±5.3),-2.4 (±5.3),-4.3% (±8.4%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,43,64,58.0,71.0,56.0,60.0,55.0,60.0,5.8,1.96,5.1,54.9,65.1,4.0,5.1,6.7,8.4,60.0 (±5.1),4.0 (±5.1),6.7% (±8.4%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,44,80,58.0,47.0,51.0,49.0,56.0,52.2,4.2,1.96,3.7,48.5,55.900000000000006,27.8,3.7,53.3,10.2,52.2 (±3.7),27.8 (±3.7),53.3% (±10.2%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,45,104,57.0,68.0,45.0,56.0,49.0,55.0,7.9,1.96,6.9,48.1,61.9,49.0,6.9,89.1,21.1,55.0 (±6.9),49.0 (±6.9),89.1% (±21.1%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,46,101,54.0,57.0,61.0,51.0,60.0,56.6,3.7,1.96,3.2,53.4,59.800000000000004,44.4,3.2,78.4,9.5,56.6 (±3.2),44.4 (±3.2),78.4% (±9.5%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,47,118,68.0,69.0,48.0,58.0,45.0,57.6,9.9,1.96,8.7,48.900000000000006,66.3,60.4,8.7,104.9,26.9,57.6 (±8.7),60.4 (±8.7),104.9% (±26.9%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,48,109,52.0,67.0,46.0,51.0,53.0,53.8,7.0,1.96,6.1,47.699999999999996,59.9,55.2,6.1,102.6,20.6,53.8 (±6.1),55.2 (±6.1),102.6% (±20.6%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,49,109,62.0,64.0,51.0,60.0,49.0,57.2,6.0,1.96,5.3,51.900000000000006,62.5,51.8,5.3,90.6,16.2,57.2 (±5.3),51.8 (±5.3),90.6% (±16.2%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,50,90,56.0,75.0,54.0,70.0,60.0,63.0,8.1,1.96,7.1,55.9,70.1,27.0,7.1,42.9,14.5,63.0 (±7.1),27.0 (±7.1),42.9% (±14.5%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,51,83,51.0,60.0,55.0,79.0,47.0,58.4,11.2,1.96,9.8,48.599999999999994,68.2,24.6,9.8,42.1,20.4,58.4 (±9.8),24.6 (±9.8),42.1% (±20.4%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,52,86,53.0,76.0,62.0,65.0,54.0,62.0,8.4,1.96,7.4,54.6,69.4,24.0,7.4,38.7,14.8,62.0 (±7.4),24.0 (±7.4),38.7% (±14.8%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,53,76,50.0,76.0,62.0,65.0,54.0,50.0,9.1,1.96,8.0,42.0,58.0,26.0,8.0,52.0,21.0,50.0 (±8.0),26.0 (±8.0),52.0% (±21.0%)
Female,Yuzhen tsentralen,2020,10,22,27.0,18.0,24.0,19.0,17.0,21.0,3.8,1.96,3.3,17.7,24.3,1.0,3.3,4.8,14.3,21.0 (±3.3),1.0 (±3.3),4.8% (±14.3%)
Female,Yuzhen tsentralen,2020,11,27,24.0,24.0,29.0,19.0,21.0,23.4,3.4,1.96,3.0,20.4,26.4,3.6,3.0,15.4,13.1,23.4 (±3.0),3.6 (±3.0),15.4% (±13.1%)
Female,Yuzhen tsentralen,2020,12,21,28.0,26.0,19.0,26.0,17.0,23.2,4.4,1.96,3.9,19.3,27.099999999999998,-2.2,3.9,-9.5,13.0,23.2 (±3.9),-2.2 (±3.9),-9.5% (±13.0%)
Female,Yuzhen tsentralen,2020,13,21,22.0,14.0,23.0,27.0,16.0,20.4,4.8,1.96,4.2,16.2,24.599999999999998,0.6,4.2,2.9,17.5,20.4 (±4.2),0.6 (±4.2),2.9% (±17.5%)
Female,Yuzhen tsentralen,2020,14,23,24.0,20.0,16.0,20.0,20.0,20.0,2.5,1.96,2.2,17.8,22.2,3.0,2.2,15.0,11.4,20.0 (±2.2),3.0 (±2.2),15.0% (±11.4%)
Female,Yuzhen tsentralen,2020,15,19,21.0,22.0,21.0,25.0,19.0,21.6,2.0,1.96,1.8,19.8,23.400000000000002,-2.6,1.8,-12.0,6.8,21.6 (±1.8),-2.6 (±1.8),-12.0% (±6.8%)
Female,Yuzhen tsentralen,2020,16,34,24.0,19.0,28.0,20.0,25.0,23.2,3.3,1.96,2.9,20.3,26.099999999999998,10.8,2.9,46.6,16.3,23.2 (±2.9),10.8 (±2.9),46.6% (±16.3%)
Female,Yuzhen tsentralen,2020,17,24,22.0,26.0,20.0,16.0,30.0,22.8,4.8,1.96,4.2,18.6,27.0,1.2,4.2,5.3,16.4,22.8 (±4.2),1.2 (±4.2),5.3% (±16.4%)
Female,Yuzhen tsentralen,2020,18,29,29.0,29.0,21.0,22.0,28.0,25.8,3.5,1.96,3.1,22.7,28.900000000000002,3.2,3.1,12.4,12.1,25.8 (±3.1),3.2 (±3.1),12.4% (±12.1%)
Female,Yuzhen tsentralen,2020,19,22,23.0,26.0,24.0,18.0,31.0,24.4,4.2,1.96,3.7,20.7,28.099999999999998,-2.4,3.7,-9.8,11.9,24.4 (±3.7),-2.4 (±3.7),-9.8% (±11.9%)
Female,Yuzhen tsentralen,2020,20,19,22.0,22.0,21.0,16.0,35.0,23.2,6.3,1.96,5.5,17.7,28.7,-4.2,5.5,-18.1,15.7,23.2 (±5.5),-4.2 (±5.5),-18.1% (±15.7%)
Female,Yuzhen tsentralen,2020,21,25,28.0,19.0,24.0,22.0,27.0,24.0,3.3,1.96,2.9,21.1,26.9,1.0,2.9,4.2,11.3,24.0 (±2.9),1.0 (±2.9),4.2% (±11.3%)
Female,Yuzhen tsentralen,2020,22,19,17.0,22.0,26.0,27.0,20.0,22.4,3.7,1.96,3.2,19.2,25.599999999999998,-3.4,3.2,-15.2,10.6,22.4 (±3.2),-3.4 (±3.2),-15.2% (±10.6%)
Female,Yuzhen tsentralen,2020,23,28,22.0,25.0,28.0,17.0,18.0,22.0,4.1,1.96,3.6,18.4,25.6,6.0,3.6,27.3,17.9,22.0 (±3.6),6.0 (±3.6),27.3% (±17.9%)
Female,Yuzhen tsentralen,2020,24,21,23.0,24.0,22.0,15.0,22.0,21.2,3.2,1.96,2.8,18.4,24.0,-0.2,2.8,-0.9,11.6,21.2 (±2.8),-0.2 (±2.8),-0.9% (±11.6%)
Female,Yuzhen tsentralen,2020,25,27,31.0,26.0,27.0,28.0,19.0,26.2,4.0,1.96,3.5,22.7,29.7,0.8,3.5,3.1,12.2,26.2 (±3.5),0.8 (±3.5),3.1% (±12.2%)
Female,Yuzhen tsentralen,2020,26,30,24.0,24.0,19.0,17.0,25.0,21.8,3.2,1.96,2.8,19.0,24.6,8.2,2.8,37.6,15.6,21.8 (±2.8),8.2 (±2.8),37.6% (±15.6%)
Female,Yuzhen tsentralen,2020,27,25,15.0,24.0,15.0,15.0,13.0,16.4,3.9,1.96,3.4,12.999999999999998,19.799999999999997,8.6,3.4,52.4,26.1,16.4 (±3.4),8.6 (±3.4),52.4% (±26.1%)
Female,Yuzhen tsentralen,2020,28,21,21.0,20.0,20.0,19.0,18.0,19.6,1.0,1.96,0.9,18.700000000000003,20.5,1.4,0.9,7.1,4.7,19.6 (±0.9),1.4 (±0.9),7.1% (±4.7%)
Female,Yuzhen tsentralen,2020,29,21,26.0,23.0,15.0,25.0,19.0,21.6,4.1,1.96,3.6,18.0,25.200000000000003,-0.6,3.6,-2.8,13.9,21.6 (±3.6),-0.6 (±3.6),-2.8% (±13.9%)
Female,Yuzhen tsentralen,2020,30,27,22.0,23.0,24.0,25.0,32.0,25.2,3.5,1.96,3.1,22.099999999999998,28.3,1.8,3.1,7.1,11.7,25.2 (±3.1),1.8 (±3.1),7.1% (±11.7%)
Female,Yuzhen tsentralen,2020,31,26,20.0,24.0,22.0,14.0,21.0,20.2,3.4,1.96,3.0,17.2,23.2,5.8,3.0,28.7,16.6,20.2 (±3.0),5.8 (±3.0),28.7% (±16.6%)
Female,Yuzhen tsentralen,2020,32,19,25.0,19.0,31.0,12.0,18.0,21.0,6.5,1.96,5.7,15.3,26.7,-2.0,5.7,-9.5,19.3,21.0 (±5.7),-2.0 (±5.7),-9.5% (±19.3%)
Female,Yuzhen tsentralen,2020,33,25,27.0,21.0,16.0,15.0,12.0,18.2,5.3,1.96,4.6,13.6,22.799999999999997,6.8,4.6,37.4,27.8,18.2 (±4.6),6.8 (±4.6),37.4% (±27.8%)
Female,Yuzhen tsentralen,2020,34,20,29.0,23.0,22.0,18.0,22.0,22.8,3.5,1.96,3.1,19.7,25.900000000000002,-2.8,3.1,-12.3,10.5,22.8 (±3.1),-2.8 (±3.1),-12.3% (±10.5%)
Female,Yuzhen tsentralen,2020,35,25,28.0,16.0,21.0,23.0,22.0,22.0,3.8,1.96,3.3,18.7,25.3,3.0,3.3,13.6,14.8,22.0 (±3.3),3.0 (±3.3),13.6% (±14.8%)
Female,Yuzhen tsentralen,2020,36,31,17.0,18.0,29.0,26.0,23.0,22.6,4.6,1.96,4.0,18.6,26.6,8.4,4.0,37.2,20.7,22.6 (±4.0),8.4 (±4.0),37.2% (±20.7%)
Female,Yuzhen tsentralen,2020,37,23,11.0,21.0,25.0,21.0,20.0,19.6,4.6,1.96,4.0,15.600000000000001,23.6,3.4,4.0,17.3,19.8,19.6 (±4.0),3.4 (±4.0),17.3% (±19.8%)
Female,Yuzhen tsentralen,2020,38,25,25.0,27.0,15.0,23.0,22.0,22.4,4.1,1.96,3.6,18.799999999999997,26.0,2.6,3.6,11.6,15.4,22.4 (±3.6),2.6 (±3.6),11.6% (±15.4%)
Female,Yuzhen tsentralen,2020,39,23,20.0,15.0,25.0,23.0,12.0,19.0,4.9,1.96,4.3,14.7,23.3,4.0,4.3,21.1,22.4,19.0 (±4.3),4.0 (±4.3),21.1% (±22.4%)
Female,Yuzhen tsentralen,2020,40,23,12.0,24.0,19.0,22.0,18.0,19.0,4.1,1.96,3.6,15.4,22.6,4.0,3.6,21.1,19.3,19.0 (±3.6),4.0 (±3.6),21.1% (±19.3%)
Female,Yuzhen tsentralen,2020,41,28,18.0,24.0,22.0,17.0,21.0,20.4,2.6,1.96,2.3,18.099999999999998,22.7,7.6,2.3,37.3,14.0,20.4 (±2.3),7.6 (±2.3),37.3% (±14.0%)
Female,Yuzhen tsentralen,2020,42,21,19.0,21.0,22.0,16.0,28.0,21.2,4.0,1.96,3.5,17.7,24.7,-0.2,3.5,-0.9,14.1,21.2 (±3.5),-0.2 (±3.5),-0.9% (±14.1%)
Female,Yuzhen tsentralen,2020,43,25,20.0,42.0,14.0,20.0,25.0,24.2,9.6,1.96,8.4,15.799999999999999,32.6,0.8,8.4,3.3,26.6,24.2 (±8.4),0.8 (±8.4),3.3% (±26.6%)
Female,Yuzhen tsentralen,2020,44,33,23.0,18.0,19.0,21.0,14.0,19.0,3.0,1.96,2.6,16.4,21.6,14.0,2.6,73.7,20.9,19.0 (±2.6),14.0 (±2.6),73.7% (±20.9%)
Female,Yuzhen tsentralen,2020,45,42,29.0,35.0,22.0,22.0,17.0,25.0,6.3,1.96,5.5,19.5,30.5,17.0,5.5,68.0,30.3,25.0 (±5.5),17.0 (±5.5),68.0% (±30.3%)
Female,Yuzhen tsentralen,2020,46,48,20.0,22.0,21.0,24.0,23.0,22.0,1.4,1.96,1.2,20.8,23.2,26.0,1.2,118.2,11.3,22.0 (±1.2),26.0 (±1.2),118.2% (±11.3%)
Female,Yuzhen tsentralen,2020,47,43,31.0,30.0,15.0,24.0,14.0,22.8,7.2,1.96,6.3,16.5,29.1,20.2,6.3,88.6,40.8,22.8 (±6.3),20.2 (±6.3),88.6% (±40.8%)
Female,Yuzhen tsentralen,2020,48,45,12.0,24.0,15.0,19.0,24.0,18.8,4.8,1.96,4.2,14.600000000000001,23.0,26.2,4.2,139.4,43.7,18.8 (±4.2),26.2 (±4.2),139.4% (±43.7%)
Female,Yuzhen tsentralen,2020,49,57,28.0,25.0,18.0,20.0,19.0,22.0,3.8,1.96,3.3,18.7,25.3,35.0,3.3,159.1,33.8,22.0 (±3.3),35.0 (±3.3),159.1% (±33.8%)
Female,Yuzhen tsentralen,2020,50,49,22.0,30.0,26.0,31.0,27.0,27.2,3.2,1.96,2.8,24.4,30.0,21.8,2.8,80.1,16.8,27.2 (±2.8),21.8 (±2.8),80.1% (±16.8%)
